cluster,cluster_size,property,mean,std,median,iqr,min,max
-1,10000,stopping_time,5.1059,9.98972898481235,1.0,5.0,0.0,171.0
-1,10000,total_stopping_time,108.0086,51.48439303361747,100.0,81.0,0.0,327.0
-1,10000,maximum_excursion,749616.6777,16810396.89928578,144340.0,269775.0,1.0,1570824736.0
-1,10000,binary_length,15.6809,1.4746101823871962,16.0,2.0,1.0,17.0
-1,10000,level_set,34.6914,51.61087061889191,-1.0,64.0,-1.0,194.0
-1,10000,distance_from_root,34.6914,51.61087061889191,-1.0,64.0,-1.0,194.0
-1,10000,in_degree,0.6821,0.6275664028610837,1.0,1.0,0.0,2.0
-1,10000,ancestor_count,1.6823,0.6279862339255534,2.0,1.0,1.0,4.0
